utt_id,label,total_duration_sec,speech_duration_sec,pause_count,avg_pause_duration_sec,hesitation_ratio,pitch_mean_hz,pitch_std_hz,pitch_range_hz,energy_mean,energy_std,jitter,shimmer,hnr,syllable_rate_per_min,estimated_syllable_count,fluency_score_raw,prosodic_score_raw
000530027,High,2.85,1.696,0,0.0,0.40491228070175445,253.76439481189752,86.36209602884324,275.93437617843006,0.03855178877711296,0.04368545860052109,0.01647493537469701,0.05968292703783104,13.958847748178698,106.13,3,9.0,8.0
000530030,High,3.566,2.304,0,0.0,0.3538979248457656,249.2487948653426,102.38649474316284,311.34599181555853,0.027864040806889534,0.03424391523003578,0.020256830149055202,0.09838363628421926,10.078217743591589,104.17,4,9.0,9.0
000530037,High,3.12,2.144,0,0.0,0.3128205128205128,274.6100871292664,68.3306508674024,240.14921926054734,0.03172994777560234,0.03449618071317673,0.01612670269554459,0.09290445444015963,14.173759346967948,111.94,4,9.0,8.0
000530054,High,2.68,1.792,0,0.0,0.3313432835820896,256.2777551367066,83.16232769018747,271.5590522474995,0.02011219970881939,0.023192452266812325,0.01826213447909034,0.12270047604262277,14.40214528930614,100.45,3,9.0,9.0
000530055,High,3.19,2.112,0,0.0,0.3379310344827586,249.8586580409571,106.14889901172603,318.8113352384761,0.02351435273885727,0.02409220114350319,0.026481310077491146,0.11186964929339935,9.000582549309723,113.64,4,9.0,9.0
000530060,Medium,3.71,2.656,0,0.0,0.2840970350404312,247.39117429209352,92.34341465163205,296.47471442659423,0.024086877703666687,0.02648734487593174,0.015552016660099238,0.06631769005216638,11.184538230547593,112.95,5,8.0,7.0
000530063,Medium,3.33,2.432,0,0.0,0.2696696696696697,228.36935133135387,88.11188665748901,286.1323204253224,0.025823447853326797,0.026300085708498955,0.02600778059605447,0.10487758502642501,9.63290812727338,123.36,5,8.0,7.0
000530076,Medium,4.536,3.072,1,0.32,0.3227513227513227,257.86747045359596,104.27354845331028,294.717462980036,0.02725573629140854,0.03091594949364662,0.017291408557976874,0.06996755184794164,11.821085263172623,156.25,8,8.0,7.0
000530077,Medium,3.83,2.816,0,0.0,0.2647519582245431,236.632565415776,101.85246088952314,275.64237863004576,0.028252175077795982,0.02579239197075367,0.02182208560863822,0.10291591598758774,9.398336618271504,127.84,6,8.0,7.0
000530094,Medium,3.89,2.72,0,0.0,0.30077120822622105,272.4217971587103,85.28526918673182,272.8818353945496,0.03465243801474571,0.034153737127780914,0.017210948589951938,0.08740011529603539,10.642398260916384,132.35,6,8.0,7.0
000530109,High,3.31,2.304,0,0.0,0.30392749244712997,246.97713536953495,88.55000824823229,304.25613371552356,0.022725548595190048,0.019778743386268616,0.02002542835077212,0.09783260536055981,8.705814570408815,156.25,6,9.0,8.0
000530112,Medium,4.163,2.784,0,0.0,0.3312515013211627,255.13178882150865,93.63615032474743,292.61110362607235,0.03558214753866196,0.03817096725106239,0.01629163965375727,0.07467824540377352,15.017647977702701,129.31,6,8.0,8.0
000530115,Medium,4.08,3.008,0,0.0,0.2627450980392157,277.49919137981783,92.26888604588204,278.0623253502687,0.02837451919913292,0.024915289133787155,0.01446834437828143,0.07568848005227771,13.999366544849163,119.68,6,8.0,8.0
000530145,Medium,5.07,3.712,0,0.0,0.2678500986193294,282.90228521545293,70.89072314538687,267.4643344865736,0.043006982654333115,0.041184261441230774,0.0149050582086712,0.08177340770827776,12.608250160807486,145.47,9,8.0,7.0
000530154,Medium,3.45,2.368,0,0.0,0.31362318840579717,269.9628694392174,73.97162238081341,285.2877425788376,0.04007871076464653,0.03929002955555916,0.01141855304540114,0.06703771635596993,15.817698241410358,126.69,5,9.0,7.0
000530163,Medium,3.56,2.24,0,0.0,0.37078651685393255,252.3239783528468,96.97391080919424,303.6552064796788,0.02732505276799202,0.03103724680840969,0.022640518473063836,0.09618729376123027,12.216209653810255,133.93,5,8.0,8.0
000530174,Medium,3.24,2.112,0,0.0,0.34814814814814815,271.26212535902397,86.23093866973532,271.7478786951961,0.027142753824591637,0.027268262580037117,0.015745542991779982,0.06534714925648992,16.14634993082325,113.64,4,8.0,8.0
000540001,High,2.819,2.115,0,0.0,0.24973394820858452,220.06780769300866,77.83379834330371,267.72599277086573,0.059996724128723145,0.06589426845312119,0.01884725537737591,0.09103288728655043,10.677314515337459,85.11,3,9.0,9.0
000540004,Medium,3.226,2.304,1,0.352,0.2858028518288903,195.20161233741834,85.47029189345021,270.8711174415113,0.02693980373442173,0.02525409497320652,0.021592043518129798,0.15624379492677584,4.6486646731564765,104.17,4,8.0,8.0
000540014,High,3.098,1.952,0,0.0,0.3699160748870239,212.97262047670162,78.11246954601162,293.4798049618728,0.04547799006104469,0.05004594475030899,0.015921577636517005,0.07178136041779877,11.676588964116313,184.43,6,9.0,8.0
000540018,High,3.939,2.688,0,0.0,0.31759329779131756,210.00007949402024,72.58136136870935,232.06416538575564,0.041872404515743256,0.042137883603572845,0.022841826769099988,0.07927663413223279,10.773655702497356,156.25,7,9.0,9.0
000540031,High,3.88,2.912,0,0.0,0.24948453608247423,205.58195068921427,87.6324763448364,289.03869821821445,0.0214171651750803,0.020952336490154266,0.029072091323260205,0.13046928299046634,4.287919013815448,144.23,7,9.0,8.0
000540054,High,3.15,2.272,0,0.0,0.2787301587301588,201.659997405251,64.31686176422767,234.78582577450373,0.04350665956735611,0.04509349912405014,0.021996568809207334,0.10572827014454944,10.967690950388997,105.63,4,9.0,8.0
000540055,Medium,2.928,1.824,0,0.0,0.3770491803278688,195.41230273831198,68.77962447179213,216.4694153131386,0.037177037447690964,0.04599153250455856,0.024862397894493543,0.09732211433279733,9.624190741962206,131.58,4,8.0,8.0
000540058,High,3.8,2.848,0,0.0,0.2505263157894737,194.61207331403173,64.73132238082854,195.04398237421935,0.045055631548166275,0.03886772692203522,0.014071507423325611,0.0714785740722333,12.371098910461106,126.4,6,9.0,8.0
000540062,Medium,3.67,2.592,0,0.0,0.2937329700272479,202.73057626407837,65.00959105981279,205.0603220867381,0.05178157612681389,0.04867882654070854,0.013315061670646682,0.06797890555905677,12.260319747805259,115.74,5,8.0,8.0
000540072,Medium,3.44,2.432,0,0.0,0.2930232558139535,215.7097942116207,74.80068827145138,294.7554003266752,0.043188709765672684,0.04211104288697243,0.020039592580269994,0.11136878103315148,9.592394869644531,123.36,5,8.0,8.0
000540077,Medium,3.6,2.976,0,0.0,0.17333333333333337,196.32364131159193,64.14551520335878,231.55260836148483,0.03480411320924759,0.02934809774160385,0.024180681157809754,0.11586836630005223,7.754110190314621,141.13,7,8.0,7.0
000540088,High,2.783,1.76,1,0.288,0.3675889328063241,229.74491909112777,70.50915430474033,279.3567570058417,0.04311284422874451,0.04923421889543533,0.03217314920153281,0.10041902876751829,9.179361137199455,170.45,5,9.0,8.0
000540106,Medium,3.185,2.272,0,0.0,0.2866562009419153,224.8871004917003,65.63012301013035,237.70004615914502,0.07239022850990295,0.06465865671634674,0.01362013940556624,0.07934885049274588,12.421873400504438,184.86,7,8.0,7.0
000540111,Medium,2.912,1.888,1,0.48,0.3516483516483517,201.04544000960573,72.40271338985056,242.83744348872284,0.042975541204214096,0.057144567370414734,0.016966513826636935,0.06606754701311901,10.140529340890275,190.68,6,8.0,8.0
000540117,High,3.12,2.272,0,0.0,0.2717948717948719,211.92947691249282,80.70436927373144,324.5871991438256,0.03617241606116295,0.035806044936180115,0.023736087402050972,0.11819147431778025,7.558928735762157,132.04,5,9.0,8.0
000540123,Medium,3.19,2.742,0,0.0,0.1404388714733542,216.05876113672994,45.87743852922032,164.82179519905162,0.0771666094660759,0.057526711374521255,0.01420325276335418,0.08284638427857538,14.432528094189294,175.05,8,8.0,7.0
000540127,High,2.575,1.696,0,0.0,0.34135922330097096,210.94740524789495,66.84901090728351,229.27715939071823,0.04108453169465065,0.04364090412855148,0.016162312087453983,0.10118804839527092,10.79854583551259,106.13,3,9.0,8.0
000540130,High,2.686,1.79,1,0.352,0.3335815338793745,205.9370482489232,66.6635345472371,202.3165161549344,0.03612818941473961,0.04176938161253929,0.010380519003227007,0.1134084748209434,13.26349405031372,100.56,3,9.0,8.0
000540156,High,2.582,1.504,0,0.0,0.4175058094500387,197.15543879389637,68.82726833805373,233.788060758384,0.041332244873046875,0.04834608733654022,0.021664096761650622,0.0667110108152093,11.919218543896537,119.68,3,9.0,8.0
000540163,High,2.52,1.856,1,0.32,0.26349206349206344,238.48798769953453,78.55073467825181,295.64626083726824,0.060637395828962326,0.05917707830667496,0.021595443570243535,0.10578062475414618,12.10512462332544,96.98,3,9.0,8.0
000560016,Medium,4.399,3.616,1,0.384,0.17799499886337802,219.367280332754,72.41144508365491,235.15659571976278,0.050546832382678986,0.03989929333329201,0.012151496971392423,0.06801439609458376,16.124366966091447,132.74,8,7.0,7.0
000560017,Medium,4.501,3.616,0,0.0,0.19662297267273943,233.12957640849004,87.67960761834979,307.4030257710467,0.051379378885030746,0.04400758817791939,0.016538055084358072,0.08156372961602078,13.957095536234714,132.74,8,8.0,7.0
000560026,High,2.66,1.984,0,0.0,0.2541353383458647,200.51516308382122,80.9108559018666,254.45449468016955,0.06080373749136925,0.05581098794937134,0.015591039946355061,0.07852421156188895,15.050280828209706,120.97,4,9.0,8.0
000560030,Medium,3.681,2.624,0,0.0,0.28715023091551206,200.2637252565256,85.0701961218796,252.06725417417266,0.08368747681379318,0.0874081626534462,0.011489424622005471,0.056556863572253306,15.143719651169514,114.33,5,8.0,7.0
000560033,Medium,3.231,2.24,0,0.0,0.3067161869390281,213.00816243785005,80.6286570655135,271.5324351220539,0.040916286408901215,0.04183809831738472,0.012179666908585672,0.07779988151932662,13.316738403571614,133.93,5,8.0,8.0
000560038,Medium,2.88,2.016,1,0.32,0.3,198.76951029027862,72.72035949256382,202.55025118445218,0.07453945279121399,0.07867531478404999,0.010669297609962257,0.06407374633162222,16.167908373272354,119.05,4,7.0,8.0
000560058,Low,5.103,3.68,1,0.704,0.27885557515187137,203.8853484131127,92.08437217300641,268.7972526667785,0.051010869443416595,0.052959829568862915,0.010762059816790119,0.051487687575898826,16.628175781940325,97.83,6,6.0,6.0
000560068,Medium,4.213,3.008,2,0.368,0.2860194635651555,198.01099028626004,86.04177538038378,262.40480594409564,0.07985679805278778,0.08281473070383072,0.009813749755245066,0.050461772422751364,14.996565024297844,99.73,5,7.0,7.0
000560074,Low,4.17,3.392,1,0.384,0.1865707434052758,223.3120461636261,78.6927986968455,238.5527887527743,0.07792983949184418,0.06917979568243027,0.0105893695161161,0.04146280262345387,15.528855607307477,106.13,6,7.0,6.0
000560075,Medium,3.88,3.232,0,0.0,0.16701030927835045,209.3223286455252,78.56465297697513,258.769469408953,0.06124838441610336,0.058264899998903275,0.012035644016649917,0.07784424310898524,12.317612996873592,111.39,6,8.0,7.0
000560084,Medium,3.77,2.464,1,0.32,0.34641909814323607,198.04833328821073,90.72140992436161,238.01893987969126,0.07515186071395874,0.08839891850948334,0.010026803302971963,0.047167245471619344,15.181686028721046,97.4,4,7.0,7.0
000560086,Medium,4.4,3.328,0,0.0,0.24363636363636373,215.90081698314975,85.64284215398473,293.3886468376768,0.08247656375169754,0.07904629409313202,0.00900848907371024,0.04787519352029706,15.173919471391962,126.2,7,7.0,7.0
000560088,Medium,2.36,1.536,0,0.0,0.3491525423728813,227.17272989270404,98.0132484137895,305.4665489475086,0.08333871513605118,0.07984455674886703,0.007296203667414388,0.056821627207638836,16.500999815703814,117.19,3,8.0,8.0
000560116,Low,6.234,5.152,1,0.288,0.17356432467115815,220.50066871975073,82.46997449027278,268.22744047333697,0.07245955616235733,0.06861968338489532,0.011905656277452189,0.049593088724457945,16.119924774012006,93.17,8,6.0,6.0
000560117,Low,10.717,5.728,4,0.888,0.46552206774283855,179.6381920233351,70.37432469566208,198.382909532758,0.04975895583629608,0.06957843899726868,0.01113349068128161,0.04233721139573041,17.3043555987505,94.27,9,5.0,6.0
000560134,Medium,4.728,3.584,1,0.288,0.24196277495769877,202.47249347256508,83.4073273940796,237.91313389942616,0.053032226860523224,0.05354710668325424,0.015104333615192833,0.08712505583569838,11.039731926202037,133.93,8,8.0,8.0
000560154,Low,5.46,3.232,1,1.216,0.408058608058608,196.3652533957581,80.6500563570852,232.35498025824776,0.06759622693061829,0.08616597205400467,0.014234933028520384,0.05053108772163227,15.163318910172016,92.82,5,7.0,6.0
000560159,Medium,2.35,1.472,0,0.0,0.3736170212765958,204.26751764409445,78.29176834696268,243.2589383853215,0.07395786792039871,0.0776781216263771,0.009627208726231497,0.07198739576189181,15.3565116579226,122.28,3,7.0,8.0
000560162,Medium,4.99,3.968,0,0.0,0.204809619238477,210.3738930334765,87.96593987619434,249.27367226786697,0.03176582604646683,0.03434174135327339,0.01548555423058999,0.05992372247851885,13.591856367639561,90.73,6,7.0,7.0
000560172,Low,5.114,3.52,1,0.544,0.3116933906922174,219.1839202534903,85.02670014192367,248.55398583792146,0.08519183844327927,0.09610634297132492,0.017677769905792704,0.04209530093856643,16.02917138529906,85.23,5,7.0,6.0
000700008,Medium,4.12,3.104,0,0.0,0.2466019417475728,242.04273486882786,77.46691402399497,277.4100826103216,0.053375937044620514,0.041943129152059555,0.017197717828177347,0.06629321070479202,13.708693400681172,135.31,7,7.0,8.0
000700010,Medium,3.19,2.016,0,0.0,0.36802507836990594,234.76110083358174,91.44877561961076,283.0681453701581,0.04741421341896057,0.051520101726055145,0.015293711199935696,0.05505974561175261,14.067198380238382,119.05,4,8.0,8.0
000700012,Medium,3.01,1.952,0,0.0,0.3514950166112957,223.9897623030304,94.07732927277343,273.24778618828066,0.04680919274687767,0.048424944281578064,0.010322186965740084,0.05905847826780887,13.359224703023662,153.69,5,8.0,7.0
000700015,Medium,3.95,2.848,0,0.0,0.27898734177215195,238.7416508380707,85.22770082739594,257.16302840696295,0.07389640808105469,0.061212729662656784,0.013319119736538898,0.05420637129531459,15.135384807835774,126.4,6,8.0,8.0
000700019,Medium,3.51,2.4,0,0.0,0.3162393162393162,245.6116946960992,64.18646732061356,228.40363730208125,0.07521134614944458,0.06577260047197342,0.012950487846904203,0.06872794414580821,17.026371893795236,150.0,6,8.0,7.0
000700034,Medium,3.44,2.432,0,0.0,0.2930232558139535,252.69435807170854,68.46355992977324,215.45853320618977,0.06320325285196304,0.06282036006450653,0.013272594615012038,0.053450215296177446,15.296318257410633,123.36,5,8.0,8.0
000700037,Medium,3.381,2.272,0,0.0,0.3280094646554274,236.36612537949924,80.16288241413297,250.3756165352412,0.06448529660701752,0.0653076171875,0.01843198485573267,0.05756938375904595,14.747447829695048,105.63,4,8.0,8.0
000700046,Medium,3.602,2.4,0,0.0,0.3337034980566352,242.92054237129116,85.9997349652327,303.59735780002495,0.060693927109241486,0.06157501041889191,0.010530436885725076,0.053658385808083214,16.14456467988976,125.0,5,8.0,8.0
000700048,Medium,3.597,2.272,0,0.0,0.3683625243258271,248.49643950053098,88.68101016560406,298.9187727026118,0.05983053147792816,0.06297208368778229,0.012865911629808505,0.04130204518724734,17.77398396300902,132.04,5,8.0,8.0
000700053,High,3.42,2.208,0,0.0,0.35438596491228064,234.2120113724483,73.06538178181894,212.13530027432398,0.06324480473995209,0.07394332438707352,0.009899360263641015,0.054522381561885803,17.202311997775865,108.7,4,9.0,8.0
000700063,Medium,3.88,2.624,0,0.0,0.3237113402061855,232.93101588978968,87.4005373960327,288.81956905706363,0.06503859907388687,0.06625722348690033,0.019196982242337176,0.052989466427676775,11.2828561629825,114.33,5,8.0,7.0
000700065,Low,7.37,3.328,3,1.0133333333333334,0.5484396200814111,233.9047012519772,73.90633024314243,237.31419861109032,0.04446703940629959,0.061333831399679184,0.011517820156114595,0.0431048700021056,16.658404186548,108.17,6,6.0,6.0
000700082,Medium,4.03,2.176,2,0.656,0.4600496277915633,214.3191149787815,86.26008042068068,242.0730995824421,0.04164961725473404,0.06016848236322403,0.015996243563572626,0.06005234319138524,14.245945729847524,110.29,4,8.0,8.0
000700109,Medium,3.72,2.24,1,0.288,0.3978494623655914,225.54802973681203,75.49338119527297,256.08872329441033,0.05600786954164505,0.06037188693881035,0.013893594927888754,0.05635695847510792,12.674095799712616,187.5,7,8.0,8.0
000700120,Medium,4.52,3.424,0,0.0,0.24247787610619465,233.15831530953196,77.63219658705746,305.77467319140914,0.060600388795137405,0.052445560693740845,0.015294843696176699,0.048765340865149956,12.429009077480893,122.66,7,7.0,7.0
000700123,Medium,4.92,3.648,0,0.0,0.2585365853658536,243.52974478251843,71.44473940241427,268.24635413972277,0.09164141118526459,0.08135538548231125,0.013412174882825959,0.05721709044697378,16.183347027280757,131.58,8,8.0,8.0
000700130,Medium,4.615,2.464,3,0.3733333333333333,0.46608884073672807,223.51674182261763,79.12361489939443,279.2677060546451,0.05375228077173233,0.06918394565582275,0.010395003020948257,0.048318746581547736,15.325455330662521,121.75,5,7.0,7.0
000700151,Medium,3.349,2.08,0,0.0,0.37891908032248434,237.0267743656509,70.78687329535893,219.76270859915198,0.08281102776527405,0.0950293317437172,0.015593075232655922,0.04639983340826113,17.206813222509723,115.38,4,8.0,8.0
000700156,High,2.97,1.408,1,0.48,0.525925925925926,237.15407951934583,84.11347261414005,260.85003206317106,0.0822199359536171,0.10911314189434052,0.018827170633469597,0.07093718715665613,16.529668831289406,127.84,3,9.0,8.0
000700174,High,2.806,1.44,0,0.0,0.4868139700641483,226.60788391795643,69.92411057154219,219.8700722661965,0.05460929870605469,0.07305482029914856,0.01150464249190292,0.05388310345034386,15.63181382362,125.0,3,9.0,9.0
